area,price
10380,925000
3040,230000
5300,695000
6700,700000
3540,712500
4400,480000
3300,470000
2880,335000
2200,270000
5480,810000
3180,589000
1760,415000
3010,197000
2170,235500
2770,460000
3710,572500
3080,302000
5740,870000
2090,485000
2920,240000
2820,383000
3500,750000
2740,409950
3560,246000
3380,860000
3260,339950
3480,315000
5160,698000
2940,419000
4596,372000
3920,425000
4900,386500
1340,348000
5250,754000
4780,269950
6180,891500
2670,349950
2600,360000
4840,975000
2960,449250
4380,350000
3510,790000
2740,990000
5100,834000
2420,466950
3750,262500
7760,762300
4510,733000
4360,439000
7880,1160000
3540,420000
3840,549000
3830,518000
5922,695000
3360,485000
3180,280000
2840,306500
2740,720000
5240,277500
3620,649000
7670,3400000
1400,267800
4780,625000
3660,600000
3560,395000
3800,212000
1980,425000
4140,870000
3940,420000
4240,800000
3920,575000
4830,915000
2360,400000
3830,750000
2500,235000
3900,599950
1880,481203
7760,1820000
3060,379000
4190,626000
1950,535000
5480,1230000
2300,410000
4770,940000
2120,326250
1580,200000
5170,880000
4200,370000
2200,190000
2140,160000
3710,625000
6200,590000
4140,575000
2380,470000
1200,130000
1880,229000
2560,279900
2740,307000
4430,399950
3340,405000
5040,539950
1520,129000
2540,340000
2880,214950
3640,450000
2850,515000
6290,1400000
2120,230000
3760,681000
2320,255000
1720,580000
2500,295000
2340,286000
2020,425000
2600,170000
3320,380000
2320,506000
3900,315000
4940,449950
2860,255000
3060,289000
2800,389000
3020,327000
10370,2890000
1840,210000
13600,1680000
4980,360000
6060,875000
3300,550000
2420,257500
5080,1080000
2120,202950
4020,622000
3200,455000
5380,805000
1540,257000
4450,744500
5240,885000
1560,355000
2680,240000
2940,169000
4660,639900
3460,292000
5560,563500
2400,389000
8860,2750000
3640,661000
2600,344000
1160,510000
1560,289000
4330,365000
3500,410000
2620,535610
4240,397950
2360,284000
2720,201000
4220,734000
6540,357500
4140,550120
3620,300000
4240,374950
4380,602500
1960,221000
3960,920000
3080,235000
1960,375000
4240,599000
4180,562100
2720,640000
2900,294000
6460,714000
3920,970000
3200,280000
3580,260000
4120,294000
2740,255500
10640,3300000
3020,450000
2560,368000
3550,830000
2570,282500
3160,335000
2370,558000
3460,270000
1400,152000
4060,493000
5000,740000
4695,789800
1820,275000
7120,1500000
1760,424000
2000,715000
6020,600000
3870,802000
1820,165000
3420,750000
1870,405000
4200,521900
2000,275000
6740,600000
3600,442500
1840,229950
2820,274950
3720,407185
3340,468000
2060,450000
1880,219950
2680,275000
1700,229950
3560,675000
4860,412950
4580,670000
2460,420000
2300,358000
4240,680000
1960,380000
4260,515000
2100,325000
3640,875000
3920,426000
4100,868500
8280,657500
2070,366000
2020,385000
3350,300000
3560,810000
2420,460000
3560,459000
2920,260000
6060,557865
1960,295000
2900,375000
6460,2110000
3040,307300
2820,225000
2780,290000
3740,690000
4220,825000
3640,645000
3850,590000
3080,667000
4780,664000
4740,452100
1800,290000
7220,950000
3740,662500
3700,475000
2580,450000
5180,538250
2280,329950
5520,1100000
2420,307000
3140,433000
3180,212000
5240,750000
3280,279000
2280,476000
3980,368000
3480,228950
6520,568450
3320,619000
3280,275000
5240,321500
1740,230000
1800,179500
2870,460000
3600,286000
2960,427500
2080,400000
4600,675000
3720,350000
3510,385000
2360,525000
1940,315000
5840,820000
1940,205000
1360,500000
5280,599000
7800,2230000
3160,299000
5160,947500
3260,385000
2670,639950
1990,824000
2020,199950
4050,1010000
5210,950000
4580,822000
2860,473600
4300,490000
2920,245000
2440,199000
5400,1340000
3000,418000
4660,450000
3160,280000
2140,273000
5820,549000
4740,913888
3470,689888
2650,305000
5520,602500
2520,355000
4320,756000
3230,289950
6480,800000
1440,403000
2780,350000
5350,1290000
3100,525126
2200,241450
2800,320000
2740,234000
3150,441000
3150,474500
2880,705000
3040,517500
2880,142500
2020,310000
4880,749500
4040,360000
2180,267500
2860,290000
4200,850000
3640,815000
10250,2200000
5130,1630000
2440,175000
3130,429950
5800,675000
3460,580000
3500,240000
3060,374000
5400,862500
2160,140000
7080,740000
1740,589000
2580,275000
4180,489900
3800,545000
2720,235000
2000,230000
4090,655000
1640,185000
2180,196000
3120,572000
6020,615000
7280,1950000
5060,1230000
3040,375000
2500,295000
4990,760000
2660,347000
3200,712000
3260,495000
5180,925000
3870,775000
3500,429000
2020,229000
3960,400000
4200,625000
1680,130000
2880,349000
4280,365000
3160,487500
5200,475000
3120,685000
3690,960000
7200,1100000
5200,428000
3860,435000
3450,769950
2620,385000
3760,352000
4580,622500
4760,660000
1680,105000
3500,420000
2720,499950
5690,975000
3420,665000
3360,540000
3340,400000
4370,469950
6340,777000
2620,346500
4740,685000
5180,396500
4840,783500
3320,575000
11100,1500000
3330,515000
3270,300000
3520,272000
3620,355000
2620,223000
6000,397000
2160,460000
3720,848000
1480,392800
9830,1690000
9830,1800000
4740,577000
3280,570000
2320,250000
3100,645000
6180,567500
5220,337000
2460,280000
2560,167000
2820,280000
2440,317500
2470,405500
4740,495000
6080,691000
4160,480000
2440,549010
5960,750000
1740,365000
2760,412500
3310,425000
2370,920000
3810,340000
4140,405000
4320,537100
6500,353500
2300,522000
5560,710000
2720,329950
4350,830000
3560,800500
2200,168500
4460,490000
2850,579000
5240,600000
3180,445000
2900,362500
2680,234000
1460,321500
3120,660000
3460,319000
2450,314000
2150,517950
3540,525000
2380,319500
6160,1580000
2440,325000
5840,795000
2910,850000
7020,1010000
2640,475000
2700,375000
2820,405000
3740,420000
3280,775000
6520,800000
3620,436800
3780,620000
2500,230000
1700,165000
1700,490000
3200,480000
4800,570000
3620,615000
2580,280000
2060,326000
2290,550700
1820,600000
2440,450000
2810,546000
4660,585000
3290,489000
2620,765000
3120,519000
2380,262000
3590,550000
1560,285000
3700,476000
5640,2200000
1440,335000
5980,510000
3720,291000
3900,335000
3350,415000
2380,430000
2820,270000
2790,760000
3460,450000
2460,425000
3860,725000
3800,700000
8260,998000
3360,396000
2960,547000
3000,302000
4710,999000
4340,633000
2920,265800
3620,530000
3930,605000
4340,489000
3520,305000
3030,513000
5960,765000
2290,550000
5510,974350
4560,653675
2520,245000
2550,700180
3220,510000
2800,390000
4340,606500
10040,1500000
3240,290000
2160,115000
3880,500000
1688,139950
4720,580050
3400,550000
1600,465000
1940,354950
7440,980000
4020,500000
2860,667750
4500,735000
3460,361000
2910,276750
5450,760000
1740,475000
2940,234000
3020,234950
2640,269950
3600,495000
2240,438000
4320,260000
6440,697000
1920,212625
4480,593000
4860,410000
2490,445434
3380,200126
3340,290700
2020,248000
1080,345000
2040,525000
3020,400000
2940,532000
1760,159995
3070,287000
5880,1120000
4620,765000
2180,185000
2300,430000
4200,346000
3390,607000
4230,417000
7060,930000
2160,573300
3420,260000
840,280000
4360,825000
2300,307000
3130,595000
4170,528000
3100,600000
3660,275000
2890,782000
3920,610000
3200,488000
2560,320000
1780,153500
2700,414500
5700,750000
2700,349990
6560,645000
2180,425000
5980,785000
2680,290000
2680,415000
1440,248500
3810,325000
2560,272925
2850,500000
3020,250000
4940,470000
2180,440000
3962,299999
3180,255000
2300,415950
3380,402000
3540,729000
4250,635000
3420,479000
3720,462370
2300,171500
6760,925000
5280,675000
3780,320000
6400,499950
3840,435000
4780,359800
2820,239900
1480,295000
4300,380000
3590,435000
1640,508000
9910,2400000
3180,234500
2230,355000
2740,230000
3080,345000
2400,430000
3360,500000
2600,378000
3080,345000
1740,410000
3500,750000
3380,485000
1760,105000
4740,1030000
2320,360000
3700,294000
6280,400000
3450,325000
4390,770000
3840,443000
2300,325000
6240,760000
4450,640000
2820,415000
1940,156000
6350,996000
1760,415000
3010,615000
5080,717000
2780,548000
2240,425000
3460,325250
6840,1230000
3800,557500
7460,1260000
3270,249950
3570,260000
4400,1990000
2670,442900
2780,475000
6520,365000
6360,780000
3690,930000
14790,2890000
1870,350000
3260,357500
6580,520000
3880,330000
2460,310000
2220,279000
5226,540000
4560,322000
6290,380000
1700,320000
3120,400000
1900,412000
2800,887200
2310,395000
6200,895000
1600,195000
2320,390000
2020,165000
2020,255000
4780,589000
3220,505000
3840,335750
2700,719000
4220,796000
1920,95000
4490,525000
2680,417000
2390,410000
4780,984000
2360,325000
2080,314950
3040,350000
4440,1050000
5280,657000
3440,234950
3540,410000
3110,625000
5780,706000
4400,485000
2940,685000
3860,242050
6620,770000
2400,557000
2880,246000
3520,194000
6340,720000
2290,449000
6560,925000
4160,570000
2940,395000
3560,1000000
3160,406000
3260,574800
3360,309000
4860,770000
3380,525000
3940,419000
3280,479000
2680,160000
3760,333000
1720,310000
3910,666000
5990,2230000
4740,310000
3720,350000
3750,610000
3980,564800
3140,438000
4940,855000
2380,229000
2340,260000
5260,609000
2440,277000
3300,283000
2520,334000
3100,267000
1860,385000
3140,640000
4440,532500
2990,335000
3420,415000
6320,1100000
4880,1440000
2020,180000
3660,335000
8960,835000
4160,592500
2940,418900
3200,340000
2680,545000
7360,1380000
3540,183750
1960,295000
4000,625000
4780,290000
7200,760000
4960,560000
4600,475000
3420,620000
2340,330000
3380,620000
3420,320000
2860,525000
6640,802500
3920,569500
4440,850000
3180,630000
3890,454800
1740,177000
3720,275000
5170,460000
3160,729000
8220,935000
2820,481450
3580,860000
2800,274000
3050,499000
6420,696500
2380,390000
1920,265000
3910,470000
2040,168500
2580,220000
2930,295000
9540,1480000
4850,1300000
1900,285000
2320,294950
9860,1470000
2760,565500
2820,230000
5400,569950
2710,721000
6940,565000
3020,438000
3800,369900
3700,405000
2920,282000
2540,380950
1920,349810
5400,690000
2340,653000
3720,526500
7600,1040000
4260,335000
4640,570000
7480,1080000
4260,475000
2420,315000
4200,405000
6080,562000
3140,295000
4180,383000
2940,242000
2940,352500
2190,239950
5560,998000
2380,515000
3680,590000
7120,1160000
3160,289000
2460,424000
2880,199000
7770,730000
1820,244000
1340,240000
5300,797000
4440,350000
2830,415000
1540,378510
6810,1200000
2280,379900
4960,620000
2480,524500
3260,270000
3030,236000
1680,308500
4980,989900
4100,299000
3120,295000
1600,110000
2380,295950
1950,270000
6800,712000
2340,475000
5020,410000
4320,588000
4360,420000
4400,355000
4160,446000
4320,765000
5620,967500
2680,381000
5680,490000
4380,716000
6120,605000
5820,312200
3190,327000
2600,229950
2480,160000
2500,255000
3220,530000
2230,239000
3110,285000
2700,537000
6300,530000
3120,213675
4600,530000
5880,780000
1900,390000
2270,450000
2000,420000
2980,550000
1200,110000
4040,700000
6380,807500
1980,179000
9200,1610000
5780,655000
3030,472500
4700,299000
6860,740000
4300,860000
3570,620000
2620,410000
4946,343000
2425,465000
3140,273950
2480,825000
3440,255000
2280,250000
4410,635000
3040,240000
4080,670000
4560,713414
2680,245000
4200,600000
3320,270000
1760,190000
1960,435000
2720,560000
6620,998000
1880,725000
1940,210000
3000,513000
4170,290000
4750,1260000
3720,330000
2020,189000
4750,907500
4560,410000
6160,1050000
3790,622100
3340,250000
4320,1180000
5700,925000
2720,554000
5520,545000
5300,660000
10320,1900000
2960,260000
1720,219900
5220,373500
2940,380000
9140,1060000
5630,2600000
3520,450000
4080,379950
6940,834800
1360,365000
2988,465000
2500,452000
6280,840000
3480,465000
4060,295000
2780,396000
2060,397000
2560,240000
4740,300523
2760,215500
3690,552500
3570,375000
2420,160000
6540,1070000
4250,952000
2980,523460
4014,305950
2860,220000
3104,289000
3640,648000
4410,825000
4140,400000
2960,420000
2320,389000
5040,865000
2990,345000
5540,700000
3360,550000
2640,201500
2640,459000
3120,327000
2280,540000
6900,805000
3680,521000
3520,375000
2560,235000
4080,240000
4120,575000
7440,1520000
6004,394500
2120,174950
2890,383000
3100,249950
3380,431000
3870,459900
4000,475000
2580,605000
2900,234950
5380,419000
5580,910000
5200,392000
5640,915000
7600,630000
3480,416100
3800,285000
2200,353000
2780,297950
4360,750000
3460,525000
4270,495000
4050,710000
4020,310000
2780,205000
4900,530000
6600,725000
1440,195000
2240,401000
4700,1030000
3180,251000
3060,667500
3680,300000
3920,610000
8220,1040000
3230,430000
2660,455000
3300,600000
3130,638000
3070,561000
3420,625000
2880,263950
5920,740000
2660,234999
3880,380000
2670,329500
3460,464950
3040,500000
3680,415000
4200,437500
4460,599000
4700,367000
1520,530000
5720,989000
2340,462600
3380,875000
3660,335000
2900,393000
4600,1340000
5660,590000
3090,671000
4270,925000
3150,245000
1860,392500
4140,505000
5300,702000
2020,337000
7100,920000
3850,495500
3410,245000
2640,395000
1980,335000
2040,187000
3140,450000
3290,280000
5670,1380000
2000,265000
3860,795000
3610,510000
3620,699900
4160,839000
3190,396000
5720,365000
3120,440000
4180,405000
1700,295000
3240,275000
1640,295000
7640,1500000
5750,795000
5970,650000
3380,260000
3300,382000
5180,790100
4320,220000
6000,799000
7040,1480000
4380,367300
3380,805000
2870,730000
2880,402000
4160,750000
3140,458000
7060,898000
3920,308000
4460,385000
4510,1020000
5280,1430000
2520,240000
3720,217000
3620,972000
1640,361280
1840,385000
4440,475000
4580,724950
8460,935000
1680,169950
4580,585000
4580,585000
6370,480000
8360,635000
4460,368750
6160,432500
4500,589000
5440,840000
3540,316500
5760,536000
4440,563750
3460,152500
3460,267950
9560,1640000
5080,269950
5260,731688
3080,240000
2440,555950
1420,289000
4740,525000
4740,745000
2000,397000
3010,233000
3840,625000
5480,535000
3120,270000
2600,360000
4670,1110000
6950,970000
5330,915000
2560,412000
2970,265000
3610,426000
3000,266000
3760,325000
2660,615000
3710,310000
3800,340000
2340,562500
1960,447000
9340,2450000
4000,250000
4040,633000
2580,310000
3240,439000
3070,470000
3440,270000
3640,299500
2260,227000
6080,735000
4820,537000
4100,699000
1400,330000
2060,229000
2420,200000
3420,522500
6040,1300000
5220,2000000
1560,200000
2520,352000
4830,855000
3160,267000
2820,484000
5070,402000
4010,905000
3660,274000
3700,475000
8930,1540000
3420,628000
4110,675000
6500,429900
2720,260000
2630,690000
4200,1080000
5220,360000
2760,499000
2640,159000
2480,430000
4180,1050000
5670,725000
2400,150000
5440,840000
6200,499000
2730,285000
3120,340000
3160,405100
3380,464000
3250,723000
7100,430000
2780,645000
6110,1580000
4600,925000
3440,759000
3520,690000
4310,358800
3240,683000
2860,650000
4930,288000
2360,209950
4410,939000
2260,320000
3880,283748
2880,370000
4820,399950
4560,360000
2320,365000
2720,396900
4028,321000
2880,245000
3140,502000
4130,257000
2890,423000
3700,485000
4460,500000
1980,442000
3440,475000
6460,625000
2000,194000
2900,410000
4740,1030000
5140,490000
3350,348500
2440,380000
3540,660000
3000,525000
2220,235000
9960,1210000
3540,397950
3200,268000
2400,525000
5360,549950
2300,370000
3740,299000
6260,715000
3620,430000
3120,345000
7580,1600000
3340,534640
4840,1230000
4740,351000
4580,745000
1870,320000
3620,555700
6440,690000
3320,449000
1700,308500
5330,340000
4290,937750
6400,725126
1680,135000
4990,635000
1580,245500
4280,230000
5160,1770000
3380,425000
2120,220000
3720,370000
2800,390000
2680,239000
4640,345000
4220,289000
3680,285000
2160,147400
2580,600000
3750,245000
3750,520000
2580,352500
6500,448000
3640,270000
3880,872500
6430,2150000
2640,225000
3280,735000
2620,375000
3440,169000
3440,279950
6850,1950000
3710,310000
6480,975000
6620,650000
2800,930000
2940,412000
2500,225000
4240,507000
7720,1760000
2680,230000
3560,316000
6950,616200
3380,509900
5140,370000
3740,619100
5150,805000
2760,612125
2140,350000
1880,225000
5176,335000
7000,972800
3380,500000
6320,2200000
2180,415000
3950,399000
2300,376000
2990,340000
5980,490000
5160,374000
3690,852000
3240,473000
4560,540000
2360,431000
3680,435000
4380,1050000
2290,450000
2060,157500
3000,244000
5600,550000
6840,975000
4200,426500
2880,350000
2880,615000
4440,542000
3000,710000
3540,289950
8180,1900000
2380,528000
1680,471000
3660,250000
1940,155000
3140,515000
3308,336600
3970,915000
2160,350000
5220,1300000
2140,175000
2860,545000
4000,475000
1340,390000
5720,645000
3690,410000
4360,480000
3720,725000
10140,1150000
2020,300000
4280,752000
3900,585000
3270,678700
4220,603000
2800,715000
7040,1400000
5680,1090000
2240,467500
2880,359000
2920,745000
4900,450000
2780,935000
3870,615000
8220,1030000
3980,283500
1720,340000
4640,370000
8380,1150000
3020,265000
4210,480000
2910,667500
5820,1400000
8960,2300000
4310,465000
940,192500
1820,345000
2240,439800
3580,468000
3320,775000
4740,684680
7140,910000
9660,3640000
2320,375000
3220,250000
7660,3070000
3230,442500
8160,900000
3640,699000
5360,360000
9580,1680000
4840,675000
2260,345000
2640,229000
2580,300000
3200,392500
1940,552000
3480,457000
5660,518000
2420,237000
2820,399950
4520,605000
3700,295000
3310,513000
6460,772500
6460,765000
4000,696950
2400,329000
4720,339999
2120,364500
3640,607500
1760,550000
4140,479900
4630,1120000
1400,192000
2560,250000
2260,340000
2250,340000
3720,635250
2050,324800
1560,78000
3540,400000
2140,640500
3190,570000
3880,1330000
2480,330490
3480,325000
3480,335000
3670,314000
4180,625000
5180,809000
5580,535000
3320,275000
4200,358000
4540,297975
2600,492000
1440,210000
3640,622500
2940,550000
2780,190000
4760,340000
5280,678000
3510,275000
2990,493000
2140,147000
4000,334000
4220,605000
2900,365000
3240,345000
4790,999000
2360,470000
4810,599000
3480,255000
3600,295000
8300,550000
