price,sqft_living,sqft_lot,sqft_above,sqft_basement
240000,1340,7000,1340,0
169000,1470,18459,1470,0
639900,2330,4160,2330,0
292000,1730,11325,1730,0
563500,2780,7838,2780,0
389000,1200,7131,1200,0
2.75E+06,4430,21000,4430,0
661000,1820,4418,1820,0
344000,1300,4659,1300,0
510000,680,6600,480,200
289000,780,4132,780,0
365000,2430,7614,1900,530
410000,1750,32500,1750,0
535610,1610,5100,1010,600
397950,2120,7620,2120,0
284000,1430,4850,930,500
201000,1360,8100,1360,0
734000,2530,5000,1690,840
357500,3270,9146,3270,0
550120,2620,8050,1520,1100
300000,1810,8232,1810,0
374950,2120,9653,2120,0
602500,2190,41000,2190,0
221000,980,7606,980,0
920000,2230,4400,1730,500
235000,1540,9279,1540,0
375000,980,7296,980,0
599000,2120,3640,2120,0
562100,2090,12112,2090,0
640000,1620,1377,1100,520
294000,1650,11256,1250,400
714000,3230,7766,3230,0
970000,2790,5420,1130,1660
280000,1600,7916,1600,0
260000,1790,4358,1790,0
294000,2060,15050,2060,0
255500,1370,41194,1370,0
3.30E+06,6200,13873,4440,1760
450000,1510,43560,1510,0
368000,1280,9898,1280,0
830000,2180,11056,1370,810
282500,1440,11210,1130,310
335000,1580,16215,1580,0
558000,1580,5750,790,790
270000,1730,8505,1730,0
152000,700,13500,700,0
493000,2030,18295,2030,0
740000,2500,10330,2500,0
789800,2605,2216,2090,515
275000,910,4191,910,0
1.50E+06,3560,6480,3560,0
424000,1140,3395,620,520
715000,1000,3513,1000,0
600000,3010,7953,3010,0
802000,2110,8700,1760,350
165000,910,8700,910,0
750000,2050,5000,1370,680
405000,1090,10481,780,310
521900,2100,12338,2100,0
275000,1000,8018,1000,0
600000,4410,58157,2330,2080
442500,1800,10200,1800,0
229950,920,7716,920,0
274950,1410,7265,1410,0
407185,1860,48076,1860,0
468000,2100,8400,1240,860
450000,1030,4365,1030,0
219950,940,8997,940,0
275000,1340,5995,1340,0
229950,850,6000,850,0
675000,2130,4400,1430,700
412950,2430,6796,2430,0
670000,2290,39000,2290,0
420000,1230,10005,1230,0
358000,1150,27319,1150,0
680000,2120,3600,2120,0
380000,980,3400,980,0
515000,2130,219978,2130,0
325000,1050,4800,1050,0
875000,1820,6848,1820,0
426000,2210,5750,1710,500
868500,2490,9639,1610,880
657500,4140,24190,4140,0
366000,1210,3090,860,350
385000,1010,4000,1010,0
300000,2050,8750,1300,750
810000,2060,3300,1500,560
460000,1560,7200,860,700
459000,1780,4000,1780,0
260000,1460,10000,1460,0
557865,3030,6813,3030,0
295000,980,3000,980,0
375000,1450,7245,1450,0
2.11E+06,3230,17833,3230,0
307300,1520,1020,1520,0
225000,1410,7000,1410,0
290000,1390,13200,1390,0
690000,2230,5000,1510,720
825000,2110,12653,2110,0
645000,2270,11472,1370,900
590000,2530,10611,1320,1210
667000,1900,5470,1180,720
664000,2390,8432,2390,0
452100,3160,6540,1580,1580
290000,900,2728,900,0
950000,3610,17483,3610,0
662500,2070,4200,1670,400
475000,1850,5444,1850,0
450000,1440,9711,1140,300
538250,2590,15229,2590,0
329950,1140,5250,1140,0
1.10E+06,2760,5040,2760,0
307000,1310,4800,1110,200
433000,1870,7189,1270,600
212000,1900,18000,1280,620
750000,2860,6000,2380,480
279000,1640,5650,1640,0
476000,1140,5500,1140,0
368000,2590,9394,1390,1200
228950,2160,5200,1320,840
568450,3260,58806,3260,0
619000,1660,3800,1660,0
275000,1640,6044,1640,0
321500,2620,5457,2620,0
230000,950,6000,790,160
179500,900,8100,900,0
460000,1650,7313,1220,430
286000,1800,3980,1800,0
427500,1480,4200,1480,0
400000,1040,6250,1040,0
675000,2300,5611,2300,0
350000,2480,8906,1240,1240
385000,1970,10358,1540,430
525000,1530,3503,830,700
315000,970,18557,970,0
820000,2920,252648,2920,0
205000,970,7700,970,0
500000,680,5250,680,0
599000,2640,6738,2640,0
2.23E+06,4200,30120,3600,600
299000,1980,7521,1180,800
947500,2980,27144,2180,800
385000,1630,1677,1630,0
639950,1780,4520,890,890
824000,1210,8400,780,430
199950,1010,7245,1010,0
1.01E+06,2570,5000,1480,1090
950000,2770,5320,2440,330
822000,2290,9158,2290,0
473600,1780,8400,1080,700
490000,2150,4500,2150,0
245000,1920,9306,1000,920
199000,1220,11730,1220,0
1.34E+06,2960,5500,2440,520
418000,1500,19113,1500,0
450000,2830,8625,1830,1000
280000,1580,7000,1580,0
273000,1230,11601,910,320
549000,2910,6338,2910,0
913888,2370,15512,2370,0
689888,1930,3500,1540,390
305000,1780,5043,870,910
602500,2760,6850,2760,0
355000,1620,3640,900,720
756000,2160,7525,2160,0
289950,2190,6906,1040,1150
800000,3240,7857,3240,0
403000,720,3255,720,0
350000,1410,1340,1370,40
1.29E+06,2980,5100,2370,610
525126,1950,8025,1150,800
241450,1100,8138,1100,0
320000,1400,9087,1400,0
234000,1710,7455,1030,680
441000,2000,3600,1150,850
474500,2000,3600,1150,850
705000,1440,2618,1440,0
517500,1520,3370,1520,0
142500,1440,13300,1440,0
310000,1010,10005,1010,0
749500,2440,9727,2440,0
360000,2480,7200,1560,920
267500,1090,22080,1090,0
290000,1480,32700,1380,100
850000,2800,11325,1400,1400
815000,1820,4500,1820,0
2.20E+06,5840,11652,4410,1430
1.63E+06,2980,3600,2150,830
175000,1220,7300,1220,0
429950,1830,9758,1300,530
675000,2900,5505,2900,0
580000,1940,5980,1520,420
240000,1750,7800,1750,0
374000,1850,17808,1210,640
862500,3220,4400,2180,1040
140000,1080,6052,1080,0
740000,3990,18897,3090,900
589000,920,3600,820,100
275000,1290,9760,1290,0
489900,2090,4196,2090,0
545000,1900,3366,1900,0
235000,1360,7132,1360,0
230000,1000,4000,1000,0
655000,2170,4080,1920,250
185000,820,16030,820,0
196000,1090,7400,1090,0
572000,1830,7897,1290,540
615000,3010,6903,3010,0
1.95E+06,4150,17424,3130,1020
1.23E+06,2930,4320,2130,800
375000,1520,5649,1520,0
295000,1250,9486,1250,0
760000,2760,6000,2230,530
347000,1330,7848,1330,0
712000,1700,5100,1500,200
495000,2050,4000,1210,840
925000,3140,10437,2040,1100
775000,2030,4080,1840,190
429000,2100,7920,1400,700
229000,1010,12705,1010,0
400000,1980,113691,1980,0
625000,2100,8290,2100,0
130000,840,6654,840,0
349000,1690,5080,1190,500
365000,2140,26600,2140,0
487500,1810,1988,1350,460
475000,2600,7210,2600,0
685000,1650,8400,1470,180
960000,2460,4800,1230,1230
1.10E+06,4320,7620,2880,1440
428000,2600,15000,2600,0
435000,1930,5790,1930,0
769950,2190,5400,1260,930
385000,1420,10980,1200,220
352000,2090,3002,1670,420
622500,2290,14374,2290,0
660000,2470,11900,2290,180
105000,840,8400,840,0
420000,2100,4480,1400,700
499950,1360,11250,1360,0
975000,3420,22421,2270,1150
665000,1930,2960,1490,440
540000,2180,10140,1180,1000
400000,1670,12056,1670,0
469950,2720,6427,1650,1070
777000,3170,9900,3170,0
346500,1610,6300,1010,600
685000,2370,4950,2370,0
396500,2590,18980,2590,0
783500,2850,7130,1990,860
575000,1660,4800,1660,0
1.50E+06,5550,12968,5550,0
515000,2200,7620,1130,1070
300000,2020,6628,1250,770
272000,1760,9600,1760,0
355000,1810,4970,1810,0
223000,1310,8440,1310,0
397000,3000,8584,3000,0
460000,1080,5000,1080,0
848000,2170,2738,1550,620
392800,740,4275,740,0
1.69E+06,5290,224442,4540,750
1.80E+06,5290,224442,4540,750
577000,2370,7878,2370,0
570000,1890,3330,1390,500
250000,1160,6134,1160,0
645000,1550,7350,1550,0
567500,3090,67082,3090,0
337000,2610,5240,2610,0
280000,1230,8250,1230,0
167000,1280,5547,1280,0
280000,1880,7560,940,940
317500,1220,8409,1220,0
405500,1350,1252,1120,230
495000,2370,15336,2370,0
691000,3040,11651,3040,0
480000,2080,217800,2080,0
549010,1560,4141,880,680
750000,2980,5809,2980,0
365000,870,5689,870,0
412500,1660,10716,1100,560
425000,1870,9000,1440,430
920000,1410,9656,960,450
340000,2180,8000,1630,550
405000,2620,8960,1520,1100
537100,2450,7051,1870,580
353500,3250,4650,3250,0
522000,1150,7080,1150,0
710000,2780,6978,2780,0
329950,1360,13320,1360,0
830000,2810,14207,1540,1270
800500,1780,11130,1780,0
168500,1100,10125,1100,0
490000,2230,5348,2230,0
579000,1710,1904,1140,570
600000,2620,9873,2620,0
445000,1990,4725,1190,800
362500,1450,8450,1450,0
234000,1630,9010,1050,580
321500,730,1942,730,0
660000,1980,3300,1140,840
319000,1730,36356,1730,0
314000,1350,217852,1100,250
517950,1410,5000,740,670
525000,2360,10081,1180,1180
319500,1190,8450,1190,0
1.58E+06,3760,10920,2400,1360
325000,1220,12426,1220,0
795000,2920,32219,2920,0
850000,1590,5136,1320,270
1.01E+06,3510,10930,3510,0
475000,1320,1310,1320,0
375000,1610,11250,1090,520
405000,1410,8053,1410,0
420000,2170,10500,1570,600
775000,1890,4800,1390,500
800000,3260,5000,3260,0
436800,2080,12714,1540,540
620000,2040,4005,1740,300
230000,1250,9035,1250,0
165000,850,8050,850,0
490000,850,8050,850,0
480000,1600,8400,1600,0
570000,2400,6975,2400,0
615000,1870,4894,1750,120
280000,1720,9605,860,860
326000,1030,9834,1030,0
550700,1190,1499,1100,90
600000,910,2002,910,0
450000,1290,47044,1150,140
546000,1530,1324,1280,250
585000,2330,33750,2330,0
489000,2090,7667,1200,890
765000,1570,7000,1050,520
519000,1560,26099,1560,0
262000,1500,4120,880,620
550000,2160,5005,1430,730
285000,780,5000,780,0
476000,2340,17541,1360,980
2.20E+06,3570,30456,2070,1500
335000,720,5100,720,0
510000,2990,102366,2990,0
291000,1860,13939,1860,0
335000,1950,13440,1950,0
415000,1860,9003,1490,370
430000,1550,6039,830,720
270000,1610,6205,1210,400
760000,1810,4500,980,830
450000,1730,4248,1730,0
425000,1230,23522,1230,0
725000,2130,3420,1730,400
700000,2190,11060,1610,580
998000,4130,10404,4130,0
396000,1680,9766,1680,0
547000,1480,8381,1480,0
302000,1790,10200,1210,580
999000,2810,2700,1900,910
633000,2360,10000,1980,380
265800,1460,7361,1460,0
530000,2160,8114,1460,700
605000,2610,9132,1320,1290
489000,2170,4587,2170,0
305000,2160,12960,1360,800
513000,2020,7070,1010,1010
765000,2980,5000,2980,0
550000,1300,2970,990,310
974350,3090,10730,2420,670
653675,2280,7229,2280,0
245000,1260,8614,1260,0
700180,1530,4387,1020,510
510000,1830,8133,1390,440
390000,1610,10292,1190,420
606500,2170,5500,2170,0
1.50E+06,5020,26319,5020,0
290000,1620,7772,1620,0
115000,1080,7942,1080,0
500000,1940,37565,1940,0
139950,844,4269,844,0
580050,2360,4638,2360,0
550000,2010,2261,1390,620
465000,800,3060,800,0
354950,970,5922,970,0
980000,3720,7150,3720,0
500000,2010,7447,2010,0
667750,1430,4080,1430,0
735000,2250,11520,2250,0
361000,2130,8742,1330,800
276750,1620,12482,1290,330
760000,3140,3680,2310,830
475000,870,7975,870,0
234000,1820,8217,1120,700
234950,1510,9153,1510,0
269950,1320,7540,1320,0
495000,1800,7318,1800,0
438000,1120,6380,1120,0
260000,2160,22702,2160,0
697000,3220,6399,3220,0
212625,960,5000,960,0
593000,2640,4400,1840,800
410000,2430,7243,2430,0
445434,1470,7137,1020,450
200126,2040,15463,1340,700
290700,1670,6666,1670,0
248000,1010,7515,1010,0
345000,540,10125,540,0
525000,1240,4800,800,440
400000,1510,8385,1510,0
532000,1820,5750,1120,700
159995,1000,5026,760,240
287000,2040,11772,1030,1010
1.12E+06,3690,11191,2190,1500
765000,2310,11993,2310,0
185000,1090,9605,1090,0
430000,1150,3000,1150,0
346000,2100,3916,2100,0
607000,2150,16728,1240,910
417000,2500,6000,1730,770
930000,3530,9385,3530,0
573300,1290,6600,870,420
260000,2010,10816,1410,600
280000,420,6720,420,0
825000,2180,4000,2180,0
307000,1150,8184,1150,0
595000,2000,5100,1130,870
528000,2780,7786,1390,1390
600000,1550,7764,1550,0
275000,2180,12875,1480,700
782000,1570,3600,1320,250
610000,2260,33042,1660,600
488000,1600,3200,1600,0
320000,1630,5000,930,700
153500,890,4810,890,0
414500,1350,9450,1350,0
750000,2850,11860,2850,0
349990,1350,165092,1350,0
645000,3280,79279,3280,0
425000,1090,6000,1090,0
785000,2990,9374,2990,0
290000,1340,63597,1340,0
415000,1340,63597,1340,0
248500,720,5160,720,0
325000,2330,8627,1480,850
272925,1280,5728,1280,0
500000,1570,1269,1280,290
250000,1510,5500,1510,0
470000,2470,8536,2470,0
440000,1190,3400,990,200
299999,1981,4828,1981,0
255000,1590,7810,1590,0
415950,1150,7700,1150,0
402000,2160,7200,1220,940
729000,1770,30689,1770,0
635000,2470,8840,1780,690
479000,1710,8998,1710,0
462370,1860,2670,1860,0
171500,1150,6480,1150,0
925000,3850,9457,2910,940
675000,3410,9600,1870,1540
320000,1890,43560,1890,0
499950,3200,43560,3200,0
435000,2170,65340,1670,500
359800,2390,6426,2390,0
239900,1410,7566,1410,0
295000,740,4459,740,0
380000,2150,25705,2150,0
435000,2180,6500,1410,770
508000,820,5040,820,0
2.40E+06,5480,10800,4430,1050
234500,1960,7875,1220,740
355000,1270,3200,960,310
230000,1710,5200,1030,680
345000,1930,9000,1150,780
430000,1200,4500,1200,0
500000,1680,17409,1680,0
378000,1300,6075,1300,0
345000,1540,3237,1540,0
410000,870,4000,870,0
750000,1890,5400,1610,280
485000,2050,8913,1330,720
105000,880,18109,880,0
1.03E+06,2780,4000,1960,820
360000,1160,10988,1160,0
294000,2300,7600,1400,900
400000,3140,12792,3140,0
325000,2300,6200,1150,1150
770000,2900,23550,1490,1410
443000,1920,8223,1920,0
325000,1150,7486,1150,0
760000,3120,8792,3120,0
640000,2560,7798,1890,670
415000,1410,4303,1410,0
156000,970,8580,970,0
996000,3620,8131,2730,890
415000,880,5100,880,0
615000,1900,3783,1110,790
717000,2540,4241,2540,0
548000,1690,7794,1090,600
425000,1120,6653,1120,0
325250,2130,9339,1330,800
1.23E+06,3420,79279,3420,0
557500,1900,11165,1900,0
1.26E+06,3730,16950,3730,0
249950,1790,2003,1480,310
260000,2250,7345,1320,930
1.99E+06,2880,13500,1520,1360
442900,1780,2788,890,890
475000,1580,12177,1200,380
365000,3260,9253,3260,0
780000,3180,9603,3180,0
930000,2460,4240,1230,1230
2.89E+06,8670,64033,6120,2550
350000,1020,4980,850,170
357500,1630,9403,1630,0
520000,3290,11446,3290,0
330000,1940,3784,1940,0
310000,1350,11150,1110,240
279000,1110,6060,1110,0
540000,2993,19400,2233,760
322000,2280,7200,2280,0
380000,3800,15500,2490,1310
320000,850,8400,850,0
400000,1560,8456,1560,0
412000,1000,3844,900,100
887200,1400,5100,1400,0
395000,1540,5120,770,770
895000,3570,10273,2630,940
195000,800,5280,800,0
390000,1160,3750,1160,0
165000,1010,7690,1010,0
255000,1010,7690,1010,0
589000,2390,57599,2390,0
505000,1610,4611,1610,0
335750,2400,7260,1440,960
719000,1800,5816,900,900
796000,2110,3000,2110,0
95000,960,7000,960,0
525000,2600,5238,1890,710
417000,1340,10224,1340,0
410000,1410,5000,980,430
984000,2390,12292,2390,0
325000,1180,834,1180,0
314950,1040,16986,1040,0
350000,1840,9929,1200,640
1.05E+06,2630,4000,1810,820
657000,2640,25038,2640,0
234950,1720,3132,1720,0
410000,2320,7500,1220,1100
625000,1840,5664,1270,570
706000,2890,15891,2890,0
485000,2200,7706,2200,0
685000,1660,5150,1280,380
242050,2170,9900,1690,480
770000,3310,5000,3310,0
557000,1450,3840,950,500
246000,1440,11325,1440,0
194000,1760,7700,1760,0
720000,3170,7187,3170,0
449000,1250,4576,1040,210
925000,3280,209088,3280,0
570000,2460,10401,1700,760
395000,1470,10125,1470,0
1.00E+06,1780,15648,1780,0
406000,1580,8475,1580,0
574800,1630,2946,1630,0
309000,2240,9240,1120,1120
770000,2430,54059,2430,0
525000,1940,5625,1440,500
419000,1970,4058,1970,0
479000,2050,6705,1230,820
160000,1340,18552,1340,0
333000,1880,9880,1880,0
310000,860,12160,860,0
666000,2140,2868,1770,370
2.23E+06,3620,28064,2370,1250
310000,2370,7320,2370,0
350000,1860,21876,1860,0
610000,2110,5000,1640,470
564800,1990,8501,1990,0
438000,1820,9150,1320,500
855000,3120,9400,1820,1300
229000,1190,3000,1190,0
260000,1170,5450,1170,0
609000,2630,10131,2630,0
277000,1450,6250,990,460
283000,2100,8160,1200,900
334000,1680,8367,840,840
267000,2000,7350,1100,900
385000,1030,3000,830,200
640000,2020,6565,1120,900
532500,2220,23750,2220,0
335000,1750,8476,1240,510
415000,1710,4920,1710,0
1.10E+06,3560,107362,2760,800
1.44E+06,2720,16637,2160,560
180000,1010,10215,1010,0
335000,1830,4500,1830,0
835000,4480,42717,4480,0
592500,2080,4400,2080,0
418900,1470,11112,1470,0
340000,1600,7324,1600,0
545000,1340,7200,1340,0
1.38E+06,3680,8680,3680,0
183750,1770,3451,1770,0
295000,980,10640,980,0
625000,2530,5625,1470,1060
290000,2390,4500,2390,0
760000,3600,155509,3600,0
560000,3270,24750,1690,1580
475000,2300,28480,2300,0
620000,1710,4050,1710,0
330000,1170,4000,1170,0
620000,1990,6256,1390,600
320000,1710,10480,1710,0
525000,1740,2350,1120,620
802500,3320,8030,3320,0
569500,1960,3194,1960,0
850000,2820,5400,1620,1200
630000,1590,4080,1590,0
454800,2490,10720,1400,1090
177000,870,5200,870,0
275000,1860,15681,1860,0
460000,2930,29136,2240,690
729000,1580,3840,1580,0
935000,4110,15488,4110,0
481450,1410,4800,1410,0
860000,2090,4190,1490,600
274000,1400,8364,1400,0
499000,1690,1432,1360,330
696500,3210,61419,3210,0
390000,1190,85226,1190,0
265000,960,9748,960,0
470000,2380,17199,1530,850
168500,1020,7742,1020,0
220000,1290,8250,1290,0
295000,1830,17321,1100,730
1.48E+06,4770,31570,4770,0
1.30E+06,2910,19449,1940,970
285000,950,10723,950,0
294950,1160,8950,1160,0
1.47E+06,4930,22093,4930,0
565500,1780,5850,980,800
230000,1410,10625,1410,0
569950,2700,443440,2700,0
721000,1790,4250,920,870
565000,4040,8653,2900,1140
438000,1990,9885,1030,960
369900,2150,19127,1650,500
405000,1850,9136,1850,0
282000,1680,15711,1240,440
380950,1430,7819,1110,320
349810,960,8855,960,0
690000,2700,8810,2700,0
653000,1290,5141,1050,240
526500,1860,43170,1860,0
1.04E+06,4320,8490,3280,1040
335000,2130,3825,2130,0
570000,2870,102366,1770,1100
1.08E+06,3740,11340,3740,0
475000,2130,8022,2130,0
315000,1210,4250,1210,0
405000,2800,29985,1400,1400
562000,3040,8111,3040,0
295000,1570,6932,1570,0
383000,2090,15000,2090,0
242000,1690,7292,1250,440
352500,1470,17577,1470,0
239950,1460,6000,730,730
998000,3030,6820,2530,500
515000,1190,4500,1190,0
590000,1840,6710,1840,0
1.16E+06,3560,13959,3560,0
289000,1580,9750,1580,0
424000,1230,7200,1230,0
199000,1440,9477,1440,0
730000,4420,7902,3350,1070
244000,910,5250,910,0
240000,670,10920,670,0
797000,2650,8610,2650,0
350000,2220,6953,2220,0
415000,1640,6435,1190,450
378510,770,5185,770,0
1.20E+06,3960,6654,2850,1110
379900,1140,7620,1140,0
620000,2480,9041,2480,0
524500,1580,3172,900,680
270000,1990,7252,1270,720
236000,1830,9485,1200,630
308500,840,14564,840,0
989900,3320,11350,1660,1660
299000,2050,26000,2050,0
295000,1560,43748,1560,0
110000,800,15000,800,0
295950,1190,6200,1190,0
270000,1300,4127,650,650
712000,3400,247421,3400,0
475000,1170,1250,1170,0
410000,2510,5258,2510,0
588000,2510,19550,1810,700
420000,2390,3903,1970,420
355000,2200,3404,2200,0
446000,2550,21675,1610,940
765000,2560,12100,1760,800
967500,3250,5797,2370,880
381000,1340,4447,1340,0
490000,2840,107157,2840,0
716000,2480,9780,1900,580
605000,3060,8862,3060,0
312200,2910,8596,2910,0
327000,1900,9000,1290,610
229950,1300,21000,1300,0
160000,1480,7000,1000,480
255000,1250,9472,1250,0
530000,2000,4700,1220,780
239000,1330,6540,900,430
285000,1840,6214,1270,570
537000,1560,7104,1140,420
530000,3150,21893,3150,0
213675,1560,6013,1560,0
530000,2910,9636,1690,1220
780000,2940,15875,2940,0
390000,950,3621,950,0
450000,1200,4000,1070,130
420000,1000,5375,1000,0
550000,1490,3880,1490,0
110000,600,6120,600,0
700000,2320,5500,1720,600
807500,3190,24170,3190,0
179000,990,8760,990,0
1.61E+06,5470,18200,3730,1740
655000,2890,46609,2890,0
472500,1790,6800,1240,550
299000,2350,6958,2350,0
740000,3430,10157,3430,0
860000,2600,15064,1700,900
620000,2130,6325,1440,690
410000,1660,5987,960,700
343000,2473,9282,2473,0
465000,1430,1425,995,435
273950,1570,3109,1570,0
825000,1240,42247,1240,0
255000,1720,6200,1720,0
250000,1140,11161,1140,0
635000,2690,7200,1720,970
240000,1520,9600,1520,0
670000,2040,7031,2040,0
713414,2830,6000,1730,1100
245000,1340,7391,1340,0
600000,2520,10850,1680,840
270000,1660,5550,1660,0
190000,880,6900,880,0
435000,980,5000,980,0
560000,1360,5814,1360,0
998000,3710,34412,2910,800
725000,940,8377,940,0
210000,970,8874,970,0
513000,1500,1312,1500,0
290000,2780,9652,1390,1390
1.26E+06,3110,9930,1640,1470
330000,1860,11227,1860,0
189000,1010,7560,1010,0
907500,2850,6281,1900,950
410000,2280,200811,2280,0
1.05E+06,3080,10757,3080,0
622100,2280,14290,1510,770
250000,2030,14400,1310,720
1.18E+06,2570,4000,1750,820
925000,3640,10300,2060,1580
554000,1760,4046,960,800
545000,2760,17377,2760,0
660000,2650,11250,2650,0
1.90E+06,5160,44315,5160,0
260000,1480,8625,1480,0
219900,860,6664,860,0
373500,2610,4978,2610,0
380000,1470,81021,1470,0
1.06E+06,4570,16015,4570,0
2.60E+06,3410,16015,2220,1190
450000,1760,10013,1760,0
379950,2040,12065,2040,0
834800,3470,4171,3470,0
365000,680,4800,680,0
465000,1494,19271,1494,0
452000,1250,4000,1250,0
840000,3570,6250,2710,860
465000,2000,6250,1480,520
295000,2030,4867,2030,0
396000,1390,6160,1390,0
397000,1030,12350,1030,0
240000,1280,9000,1280,0
300523,2370,6840,2370,0
215500,1380,9000,1380,0
552500,2320,7229,1370,950
375000,2050,9360,1520,530
160000,1210,103237,1210,0
1.07E+06,3270,35445,3270,0
952000,2450,4400,1800,650
523460,1890,5000,1090,800
305950,2007,4968,2007,0
220000,1430,9044,1430,0
289000,2056,52333,1048,1008
648000,2210,10772,1430,780
825000,2330,6000,2080,250
400000,2070,10800,2070,0
420000,1480,1369,1480,0
